CPT only copyright 2016 American Medical Association. All rights reserved.,,,,,,,,
,,,,,,,,
"""2016 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17951,,,,,,,,
URINARY,51595,TOTAL,"3,109","$5,467,467.12","$4,251,865.04",,,
URINARY,51596,80S,96,"$36,469.83","$28,437.15",,,
URINARY,51596,OTHER,436,"$1,019,009.78","$795,476.71",,,
URINARY,51596,TOTAL,532,"$1,055,479.61","$823,913.86",,,
URINARY,51597,80S,88,"$31,488.43","$24,405.47",,,
URINARY,51597,OTHER,354,"$779,862.44","$608,264.97",,,
URINARY,51597,TOTAL,442,"$811,350.87","$632,670.44",,,
URINARY,51600,80S,N/A,$0.00,$0.00,,,
URINARY,51600,OTHER,"29,186","$2,036,348.37","$1,562,105.48",,,
URINARY,51600,TOTAL,"29,186","$2,036,348.37","$1,562,105.48",,,
URINARY,51605,OTHER,31,$940.68,$667.29,,,
URINARY,51605,TOTAL,31,$940.68,$667.29,,,
URINARY,51610,80S,N/A,$0.00,$0.00,,,
URINARY,51610,SG,N/A,$0.00,$0.00,,,
URINARY,51610,OTHER,"4,391","$248,284.68","$188,584.45",,,
URINARY,51610,TOTAL,"4,391","$248,284.68","$188,584.45",,,
URINARY,51700,80S,N/A,$0.00,$0.00,,,
URINARY,51700,SG,16,$413.35,$324.09,,,
URINARY,51700,OTHER,"188,194","$13,507,579.76","$10,205,177.50",,,
URINARY,51700,TOTAL,"188,210","$13,507,993.11","$10,205,501.59",,,
URINARY,51701,80S,N/A,$0.00,$0.00,,,
URINARY,51701,SG,N/A,$0.00,$0.00,,,
URINARY,51701,OTHER,"174,741","$9,093,257.22","$6,754,713.96",,,
URINARY,51701,TOTAL,"174,741","$9,093,257.22","$6,754,713.96",,,
URINARY,51702,80S,N/A,$4.49,$3.52,,,
URINARY,51702,SG,N/A,$0.00,$0.00,,,
URINARY,51702,OTHER,"230,113","$14,514,672.15","$10,735,263.02",,,
URINARY,51702,TOTAL,"230,114","$14,514,676.64","$10,735,266.54",,,
URINARY,51703,80S,N/A,$0.00,$0.00,,,
URINARY,51703,SG,N/A,$79.68,$62.47,,,
URINARY,51703,OTHER,"57,733","$6,490,087.26","$4,908,123.26",,,
URINARY,51703,TOTAL,"57,734","$6,490,166.94","$4,908,185.73",,,
URINARY,51705,80S,N/A,$0.00,$0.00,,,
URINARY,51705,SG,N/A,$270.38,$211.99,,,
URINARY,51705,OTHER,"148,472","$12,169,496.61","$8,945,761.78",,,
URINARY,51705,TOTAL,"148,480","$12,169,766.99","$8,945,973.77",,,
URINARY,51710,80S,N/A,$0.00,$0.00,,,
URINARY,51710,SG,N/A,"$1,619.07","$1,269.39",,,
URINARY,51710,OTHER,"17,609","$2,075,202.63","$1,551,590.50",,,
URINARY,51710,TOTAL,"17,616","$2,076,821.70","$1,552,859.89",,,
URINARY,51715,80S,28,$528.83,$414.35,,,
URINARY,51715,SG,38,"$47,174.93","$35,424.15",,,
URINARY,51715,OTHER,"9,588","$3,700,168.32","$2,849,740.74",,,
URINARY,51715,TOTAL,"9,654","$3,747,872.08","$2,885,579.24",,,
URINARY,51720,80S,N/A,$11.81,$9.26,,,
URINARY,51720,SG,11,$336.79,$248.76,,,
URINARY,51720,OTHER,"189,544","$19,766,031.69","$15,058,697.39",,,
URINARY,51720,TOTAL,"189,556","$19,766,380.29","$15,058,955.41",,,
URINARY,51725,OTHER,"12,256","$1,615,263.30","$1,229,262.15",,,
URINARY,51725,TOTAL,"12,256","$1,615,263.30","$1,229,262.15",,,
URINARY,51726,SG,N/A,$0.00,$0.00,,,
URINARY,51726,OTHER,"7,917","$1,581,336.35","$1,202,978.09",,,
URINARY,51726,TOTAL,"7,917","$1,581,336.35","$1,202,978.09",,,
URINARY,51727,OTHER,"2,632","$577,847.97","$439,114.75",,,
URINARY,51727,TOTAL,"2,632","$577,847.97","$439,114.75",,,
URINARY,51728,SG,N/A,$0.00,$0.00,,,
URINARY,51728,OTHER,"75,878","$19,270,922.75","$14,726,545.19",,,
URINARY,51728,TOTAL,"75,878","$19,270,922.75","$14,726,545.19",,,
URINARY,51729,80S,N/A,$0.00,$0.00,,,
URINARY,51729,SG,N/A,$0.00,$0.00,,,
URINARY,51729,OTHER,"77,516","$23,113,293.47","$17,696,051.72",,,
URINARY,51729,TOTAL,"77,516","$23,113,293.47","$17,696,051.72",,,
URINARY,51736,OTHER,"10,983","$148,176.14","$108,629.64",,,
URINARY,51736,TOTAL,"10,983","$148,176.14","$108,629.64",,,
URINARY,51741,SG,N/A,$0.00,$0.00,,,
URINARY,51741,OTHER,"499,138","$6,400,466.71","$4,685,423.65",,,
URINARY,51741,TOTAL,"499,138","$6,400,466.71","$4,685,423.65",,,
URINARY,51784,SG,N/A,$0.00,$0.00,,,
URINARY,51784,OTHER,"167,728","$17,685,810.07","$13,608,783.81",,,
URINARY,51784,TOTAL,"167,728","$17,685,810.07","$13,608,783.81",,,
URINARY,51785,80S,N/A,$18.15,$14.22,,,
URINARY,51785,SG,N/A,$52.55,$41.20,,,
URINARY,51785,OTHER,"3,913","$398,743.96","$308,644.80",,,
URINARY,51785,TOTAL,"3,917","$398,814.66","$308,700.22",,,
URINARY,51792,OTHER,"10,679","$1,841,723.79","$1,400,316.87",,,
URINARY,51792,TOTAL,"10,679","$1,841,723.79","$1,400,316.87",,,
URINARY,51797,SG,N/A,$0.00,$0.00,,,
URINARY,51797,OTHER,"137,365","$13,234,680.06","$10,250,496.35",,,
URINARY,51797,TOTAL,"137,365","$13,234,680.06","$10,250,496.35",,,
URINARY,51798,80S,N/A,$0.00,$0.00,,,
URINARY,51798,SG,N/A,$0.00,$0.00,,,
URINARY,51798,OTHER,"2,107,906","$40,812,930.23","$29,552,456.39",,,
URINARY,51798,TOTAL,"2,107,906","$40,812,930.23","$29,552,456.39",,,
URINARY,51800,80S,11,"$1,368.45","$1,071.40",,,
URINARY,51800,OTHER,97,"$89,594.48","$69,461.75",,,
URINARY,51800,TOTAL,108,"$90,962.93","$70,533.15",,,
URINARY,51820,80S,N/A,$262.82,$203.35,,,
URINARY,51820,OTHER,N/A,"$4,226.70","$3,296.46",,,
URINARY,51820,TOTAL,N/A,"$4,489.52","$3,499.81",,,
URINARY,51840,80S,91,"$6,300.40","$4,776.61",,,
URINARY,51840,OTHER,446,"$176,358.01","$135,921.76",,,
URINARY,51840,TOTAL,537,"$182,658.41","$140,698.37",,,
URINARY,51841,80S,12,"$1,263.67",$990.71,,,
URINARY,51841,OTHER,63,"$36,255.52","$28,090.39",,,
URINARY,51841,TOTAL,75,"$37,519.19","$29,081.10",,,
URINARY,51845,80S,12,$754.32,$590.62,,,
URINARY,51845,OTHER,70,"$28,046.24","$21,813.05",,,
URINARY,51845,TOTAL,82,"$28,800.56","$22,403.67",,,
URINARY,51860,80S,210,"$17,050.34","$13,167.95",,,
URINARY,51860,OTHER,"1,114","$635,619.31","$492,629.13",,,
URINARY,51860,TOTAL,"1,324","$652,669.65","$505,797.08",,,
URINARY,51865,80S,160,"$18,636.59","$14,537.81",,,
URINARY,51865,OTHER,656,"$507,992.47","$395,857.16",,,
URINARY,51865,TOTAL,816,"$526,629.06","$410,394.97",,,
URINARY,51880,80S,30,"$1,669.48","$1,274.18",,,
URINARY,51880,OTHER,175,"$63,653.92","$49,606.66",,,
URINARY,51880,TOTAL,205,"$65,323.40","$50,880.84",,,
URINARY,51900,80S,N/A,$967.45,$758.50,,,
URINARY,51900,OTHER,41,"$27,232.50","$21,062.04",,,
URINARY,51900,TOTAL,50,"$28,199.95","$21,820.54",,,
URINARY,51920,OTHER,N/A,"$3,364.35","$2,637.65",,,
URINARY,51920,TOTAL,N/A,"$3,364.35","$2,637.65",,,
URINARY,51940,80S,N/A,$284.43,$222.99,,,
URINARY,51940,OTHER,N/A,"$8,443.23","$6,610.10",,,
URINARY,51940,TOTAL,N/A,"$8,727.66","$6,833.09",,,
URINARY,51960,80S,N/A,"$2,102.68","$1,518.36",,,
URINARY,51960,OTHER,80,"$102,530.54","$77,044.16",,,
URINARY,51960,TOTAL,90,"$104,633.22","$78,562.52",,,
URINARY,51980,80S,N/A,$115.60,$90.63,,,
URINARY,51980,OTHER,37,"$22,957.49","$18,039.20",,,
URINARY,51980,TOTAL,38,"$23,073.09","$18,129.83",,,
URINARY,51990,80S,535,"$32,901.18","$25,745.28",,,
URINARY,51990,OTHER,"1,485","$606,294.95","$471,165.51",,,
URINARY,51990,TOTAL,"2,020","$639,196.13","$496,910.79",,,
URINARY,51992,80S,30,"$2,483.48","$1,947.11",,,
URINARY,51992,SG,N/A,"$1,904.11","$1,492.82",,,
URINARY,51992,OTHER,187,"$121,262.45","$92,290.95",,,
URINARY,51992,TOTAL,218,"$125,650.04","$95,730.88",,,
URINARY,51999,80S,216,"$49,236.73","$38,544.18",,,
URINARY,51999,OTHER,"1,150","$1,799,783.64","$1,405,222.86",,,
URINARY,51999,TOTAL,"1,366","$1,849,020.37","$1,443,767.04",,,
URINARY,52000,80S,N/A,$0.00,$0.00,,,
URINARY,52000,SG,"4,155","$1,170,096.16","$895,128.76",,,
URINARY,52000,OTHER,"990,146","$190,480,523.97","$142,185,484.10",,,
URINARY,52000,TOTAL,"994,301","$191,650,620.13","$143,080,612.86",,,
URINARY,52001,80S,N/A,$0.00,$0.00,,,
URINARY,52001,SG,N/A,"$4,457.52","$3,494.70",,,
URINARY,52001,OTHER,"15,165","$4,337,956.86","$3,357,611.47",,,
URINARY,52001,TOTAL,"15,171","$4,342,414.38","$3,361,106.17",,,
URINARY,52005,80S,N/A,$0.00,$0.00,,,
URINARY,52005,SG,161,"$112,095.09","$85,997.70",,,
URINARY,52005,OTHER,"51,008","$8,935,686.35","$6,871,173.83",,,
URINARY,52005,TOTAL,"51,169","$9,047,781.44","$6,957,171.53",,,
URINARY,52007,OTHER,461,"$111,694.88","$86,464.55",,,
URINARY,52007,TOTAL,461,"$111,694.88","$86,464.55",,,
URINARY,52010,OTHER,N/A,"$1,777.68","$1,391.14",,,
URINARY,52010,TOTAL,N/A,"$1,777.68","$1,391.14",,,
URINARY,52204,80S,N/A,$0.00,$0.00,,,
URINARY,52204,SG,173,"$126,062.17","$96,352.95",,,
URINARY,52204,OTHER,"36,393","$8,683,314.57","$6,663,232.88",,,
URINARY,52204,TOTAL,"36,566","$8,809,376.74","$6,759,585.83",,,
URINARY,52214,80S,N/A,$0.00,$0.00,,,
URINARY,52214,SG,33,"$23,795.50","$18,655.74",,,
URINARY,52214,OTHER,"21,881","$7,370,238.29","$5,691,962.25",,,
URINARY,52214,TOTAL,"21,914","$7,394,033.79","$5,710,617.99",,,
URINARY,52224,80S,N/A,$0.00,$0.00,,,
URINARY,52224,SG,165,"$131,974.16","$101,351.99",,,
URINARY,52224,OTHER,"47,989","$23,045,686.30","$17,715,627.40",,,
URINARY,52224,TOTAL,"48,154","$23,177,660.46","$17,816,979.39",,,
URINARY,52234,80S,N/A,$0.00,$0.00,,,
URINARY,52234,SG,149,"$183,829.63","$143,409.89",,,
URINARY,52234,OTHER,"32,682","$12,210,695.10","$9,431,642.05",,,
URINARY,52234,TOTAL,"32,831","$12,394,524.73","$9,575,051.94",,,
URINARY,52235,80S,N/A,$0.00,$0.00,,,
URINARY,52235,SG,126,"$151,957.49","$119,068.21",,,
URINARY,52235,OTHER,"36,555","$14,116,614.91","$10,918,368.02",,,
URINARY,52235,TOTAL,"36,681","$14,268,572.40","$11,037,436.23",,,
URINARY,52240,80S,N/A,$0.00,$0.00,,,
URINARY,52240,SG,94,"$113,580.88","$88,828.36",,,
URINARY,52240,OTHER,"24,484","$10,995,765.95","$8,533,865.74",,,
URINARY,52240,TOTAL,"24,578","$11,109,346.83","$8,622,694.10",,,
URINARY,52250,80S,N/A,$0.00,$0.00,,,
URINARY,52250,OTHER,73,"$24,155.84","$18,664.98",,,
URINARY,52250,TOTAL,73,"$24,155.84","$18,664.98",,,
URINARY,52260,80S,N/A,$0.00,$0.00,,,
URINARY,52260,SG,34,"$25,799.79","$18,897.07",,,
URINARY,52260,OTHER,"7,868","$2,391,350.09","$1,813,061.69",,,
URINARY,52260,TOTAL,"7,902","$2,417,149.88","$1,831,958.76",,,
URINARY,52265,OTHER,"1,997","$651,623.44","$494,995.70",,,
URINARY,52265,TOTAL,"1,997","$651,623.44","$494,995.70",,,
URINARY,52270,SG,N/A,"$3,200.00","$2,508.80",,,
URINARY,52270,OTHER,492,"$131,843.40","$99,562.32",,,
URINARY,52270,TOTAL,496,"$135,043.40","$102,071.12",,,
URINARY,52275,80S,N/A,$0.00,$0.00,,,
URINARY,52275,SG,N/A,"$2,860.69","$2,112.64",,,
URINARY,52275,OTHER,"2,333","$942,151.42","$728,543.52",,,
URINARY,52275,TOTAL,"2,338","$945,012.11","$730,656.16",,,
URINARY,52276,80S,N/A,$0.00,$0.00,,,
URINARY,52276,SG,71,"$54,544.29","$42,581.98",,,
URINARY,52276,OTHER,"11,684","$3,789,403.60","$2,926,285.74",,,
URINARY,52276,TOTAL,"11,755","$3,843,947.89","$2,968,867.72",,,
URINARY,52277,SG,N/A,$710.82,$557.29,,,
URINARY,52277,OTHER,41,"$9,651.32","$7,561.08",,,
URINARY,52277,TOTAL,42,"$10,362.14","$8,118.37",,,
URINARY,52281,80S,N/A,$11.91,$9.34,,,
URINARY,52281,SG,335,"$266,805.56","$207,215.33",,,
URINARY,52281,OTHER,"86,269","$24,633,531.71","$18,762,061.30",,,
URINARY,52281,TOTAL,"86,605","$24,900,349.18","$18,969,285.97",,,
URINARY,52282,80S,N/A,$0.00,$0.00,,,
URINARY,52282,OTHER,253,"$93,259.44","$72,291.01",,,
URINARY,52282,TOTAL,253,"$93,259.44","$72,291.01",,,
URINARY,52283,SG,N/A,"$6,117.76","$4,796.32",,,
URINARY,52283,OTHER,878,"$147,798.75","$115,064.62",,,
URINARY,52283,TOTAL,887,"$153,916.51","$119,860.94",,,
URINARY,52285,80S,N/A,$0.00,$0.00,,,
URINARY,52285,SG,N/A,"$1,700.00","$1,332.80",,,
URINARY,52285,OTHER,"3,755","$1,099,316.67","$842,213.49",,,
URINARY,52285,TOTAL,"3,757","$1,101,016.67","$843,546.29",,,
URINARY,52287,80S,N/A,$0.00,$0.00,,,
URINARY,52287,SG,149,"$130,097.65","$101,112.44",,,
URINARY,52287,OTHER,"35,678","$10,671,144.45","$8,170,063.42",,,
URINARY,52287,TOTAL,"35,827","$10,801,242.10","$8,271,175.86",,,
URINARY,52290,OTHER,195,"$36,155.56","$28,170.02",,,
URINARY,52290,TOTAL,195,"$36,155.56","$28,170.02",,,
URINARY,52300,80S,N/A,$0.00,$0.00,,,
URINARY,52300,OTHER,195,"$43,975.34","$34,270.25",,,
URINARY,52300,TOTAL,195,"$43,975.34","$34,270.25",,,
URINARY,52301,80S,N/A,$24.31,$19.06,,,
URINARY,52301,OTHER,46,"$18,488.60","$14,364.69",,,
URINARY,52301,TOTAL,47,"$18,512.91","$14,383.75",,,
URINARY,52305,80S,N/A,$0.00,$0.00,,,
URINARY,52305,SG,N/A,"$5,125.08","$4,018.08",,,
URINARY,52305,OTHER,151,"$42,563.38","$32,866.57",,,
URINARY,52305,TOTAL,154,"$47,688.46","$36,884.65",,,
URINARY,52310,80S,N/A,$0.00,$0.00,,,
URINARY,52310,SG,449,"$355,064.54","$275,381.02",,,
URINARY,52310,OTHER,"94,092","$24,234,386.99","$18,548,489.60",,,
URINARY,52310,TOTAL,"94,541","$24,589,451.53","$18,823,870.62",,,
URINARY,52315,80S,N/A,$0.00,$0.00,,,
URINARY,52315,SG,42,"$32,477.96","$25,462.77",,,
URINARY,52315,OTHER,"6,000","$2,344,107.65","$1,798,343.94",,,
URINARY,52315,TOTAL,"6,042","$2,376,585.61","$1,823,806.71",,,
URINARY,52317,80S,N/A,$0.00,$0.00,,,
URINARY,52317,SG,55,"$58,525.76","$44,870.00",,,
URINARY,52317,OTHER,"12,711","$5,274,222.70","$4,069,043.88",,,
URINARY,52317,TOTAL,"12,766","$5,332,748.46","$4,113,913.88",,,
URINARY,52318,80S,N/A,$0.00,$0.00,,,
URINARY,52318,SG,33,"$52,934.62","$41,429.69",,,
URINARY,52318,OTHER,"9,730","$5,257,321.73","$4,066,970.12",,,
URINARY,52318,TOTAL,"9,763","$5,310,256.35","$4,108,399.81",,,
URINARY,52320,80S,N/A,$0.00,$0.00,,,
URINARY,52320,SG,N/A,"$2,488.16","$1,950.72",,,
URINARY,52320,OTHER,"1,206","$300,706.61","$231,390.37",,,
URINARY,52320,TOTAL,"1,209","$303,194.77","$233,341.09",,,
URINARY,52325,80S,N/A,$0.00,$0.00,,,
URINARY,52325,OTHER,276,"$90,596.71","$68,837.46",,,
URINARY,52325,TOTAL,276,"$90,596.71","$68,837.46",,,
URINARY,52327,SG,N/A,"$2,518.60","$1,974.58",,,
URINARY,52327,OTHER,164,"$54,246.98","$41,884.17",,,
URINARY,52327,TOTAL,166,"$56,765.58","$43,858.75",,,
URINARY,52330,SG,N/A,$0.00,$0.00,,,
URINARY,52330,OTHER,"3,150","$822,350.90","$632,118.77",,,
URINARY,52330,TOTAL,"3,150","$822,350.90","$632,118.77",,,
URINARY,52332,80S,N/A,$14.33,$11.23,,,
URINARY,52332,SG,321,"$318,519.37","$246,106.97",,,
URINARY,52332,OTHER,"140,497","$27,213,854.08","$20,961,112.96",,,
URINARY,52332,TOTAL,"140,819","$27,532,387.78","$21,207,231.16",,,
URINARY,52334,80S,N/A,$0.00,$0.00,,,
URINARY,52334,OTHER,447,"$130,333.61","$100,908.19",,,
URINARY,52334,TOTAL,447,"$130,333.61","$100,908.19",,,
URINARY,52341,80S,N/A,$0.00,$0.00,,,
URINARY,52341,SG,N/A,"$4,431.89","$3,474.60",,,
URINARY,52341,OTHER,"2,776","$937,169.34","$725,816.96",,,
URINARY,52341,TOTAL,"2,781","$941,601.23","$729,291.56",,,
URINARY,52342,OTHER,267,"$94,545.05","$73,192.24",,,
URINARY,52342,TOTAL,267,"$94,545.05","$73,192.24",,,
URINARY,52343,OTHER,36,"$10,926.81","$8,338.96",,,
URINARY,52343,TOTAL,36,"$10,926.81","$8,338.96",,,
URINARY,52344,80S,N/A,$0.00,$0.00,,,
URINARY,52344,SG,N/A,"$10,278.85","$8,058.61",,,
URINARY,52344,OTHER,"3,362","$1,387,031.48","$1,076,157.08",,,
URINARY,52344,TOTAL,"3,372","$1,397,310.33","$1,084,215.69",,,
URINARY,52345,80S,N/A,$66.11,$51.83,,,
URINARY,52345,SG,N/A,"$1,335.38","$1,046.93",,,
URINARY,52345,OTHER,533,"$195,592.83","$151,923.50",,,
URINARY,52345,TOTAL,535,"$196,994.32","$153,022.26",,,
URINARY,52346,SG,N/A,"$4,270.90","$3,348.35",,,
URINARY,52346,OTHER,262,"$113,522.50","$88,573.50",,,
URINARY,52346,TOTAL,267,"$117,793.40","$91,921.85",,,
URINARY,52351,80S,N/A,$0.00,$0.00,,,
URINARY,52351,SG,48,"$57,114.11","$43,425.21",,,
URINARY,52351,OTHER,"24,274","$9,461,017.96","$7,307,015.28",,,
URINARY,52351,TOTAL,"24,322","$9,518,132.07","$7,350,440.49",,,
URINARY,52352,80S,N/A,$0.00,$0.00,,,
URINARY,52352,SG,47,"$43,280.04","$33,003.59",,,
URINARY,52352,OTHER,"25,779","$8,840,828.87","$6,820,482.23",,,
URINARY,52352,TOTAL,"25,826","$8,884,108.91","$6,853,485.82",,,
URINARY,52353,80S,N/A,$0.00,$0.00,,,
URINARY,52353,SG,43,"$68,165.35","$52,285.57",,,
URINARY,52353,OTHER,"12,765","$6,316,722.76","$4,862,289.27",,,
URINARY,52353,TOTAL,"12,808","$6,384,888.11","$4,914,574.84",,,
URINARY,52354,80S,N/A,$0.00,$0.00,,,
URINARY,52354,SG,22,"$27,380.56","$20,323.23",,,
URINARY,52354,OTHER,"9,035","$4,436,587.38","$3,437,125.20",,,
URINARY,52354,TOTAL,"9,057","$4,463,967.94","$3,457,448.43",,,
URINARY,52355,80S,N/A,$0.00,$0.00,,,
URINARY,52355,SG,N/A,"$1,946.19","$1,525.81",,,
URINARY,52355,OTHER,"1,058","$578,498.19","$449,668.00",,,
URINARY,52355,TOTAL,"1,059","$580,444.38","$451,193.81",,,
URINARY,52356,80S,N/A,$0.00,$0.00,,,
URINARY,52356,SG,228,"$409,144.26","$309,918.31",,,
URINARY,52356,OTHER,"63,397","$35,377,036.48","$27,299,288.56",,,
URINARY,52356,TOTAL,"63,625","$35,786,180.74","$27,609,206.87",,,
URINARY,52400,OTHER,253,"$140,487.15","$109,415.47",,,
URINARY,52400,TOTAL,253,"$140,487.15","$109,415.47",,,
URINARY,52402,OTHER,31,"$12,679.10","$9,909.70",,,
URINARY,52402,TOTAL,31,"$12,679.10","$9,909.70",,,
URINARY,52441,80S,N/A,$0.00,$0.00,,,
URINARY,52441,OTHER,"6,117","$3,782,172.92","$2,946,036.94",,,
URINARY,52441,TOTAL,"6,117","$3,782,172.92","$2,946,036.94",,,
URINARY,52442,OTHER,"20,641","$8,757,141.47","$6,842,847.36",,,
URINARY,52442,TOTAL,"20,641","$8,757,141.47","$6,842,847.36",,,
URINARY,52450,80S,N/A,$0.00,$0.00,,,
URINARY,52450,SG,N/A,"$11,349.92","$8,089.45",,,
URINARY,52450,OTHER,"1,398","$690,852.76","$533,876.56",,,
URINARY,52450,TOTAL,"1,408","$702,202.68","$541,966.01",,,
URINARY,52500,80S,N/A,$0.00,$0.00,,,
URINARY,52500,SG,23,"$28,163.04","$22,079.82",,,
URINARY,52500,OTHER,"4,147","$2,292,841.16","$1,776,015.94",,,
URINARY,52500,TOTAL,"4,170","$2,321,004.20","$1,798,095.76",,,
URINARY,52601,80S,N/A,$0.00,$0.00,,,
URINARY,52601,SG,106,"$187,064.38","$145,171.01",,,
URINARY,52601,OTHER,"49,896","$45,429,235.05","$35,180,509.23",,,
URINARY,52601,TOTAL,"50,002","$45,616,299.43","$35,325,680.24",,,
URINARY,52630,80S,N/A,$0.00,$0.00,,,
URINARY,52630,SG,12,"$21,760.44","$17,060.21",,,
URINARY,52630,OTHER,"6,208","$2,851,778.53","$2,210,594.18",,,
URINARY,52630,TOTAL,"6,220","$2,873,538.97","$2,227,654.39",,,
URINARY,52640,80S,N/A,$0.00,$0.00,,,
URINARY,52640,SG,N/A,"$10,056.03","$7,883.93",,,
URINARY,52640,OTHER,"1,943","$800,286.10","$619,981.55",,,
URINARY,52640,TOTAL,"1,952","$810,342.13","$627,865.48",,,
URINARY,52647,SG,N/A,"$1,852.00","$1,451.97",,,
URINARY,52647,OTHER,508,"$365,672.57","$282,293.78",,,
URINARY,52647,TOTAL,509,"$367,524.57","$283,745.75",,,
URINARY,52648,80S,N/A,$0.00,$0.00,,,
URINARY,52648,SG,108,"$189,986.47","$147,701.11",,,
URINARY,52648,OTHER,"24,208","$20,706,171.61","$16,020,963.10",,,
URINARY,52648,TOTAL,"24,316","$20,896,158.08","$16,168,664.21",,,
URINARY,52649,80S,N/A,$666.31,$522.40,,,
URINARY,52649,SG,38,"$71,673.25","$55,662.86",,,
URINARY,52649,OTHER,"3,766","$3,253,650.89","$2,522,244.49",,,
URINARY,52649,TOTAL,"3,809","$3,325,990.45","$2,578,429.75",,,
URINARY,52700,OTHER,136,"$46,805.04","$36,721.57",,,
URINARY,52700,TOTAL,136,"$46,805.04","$36,721.57",,,
URINARY,53000,80S,N/A,$0.00,$0.00,,,
URINARY,53000,OTHER,33,"$5,210.30","$3,847.46",,,
URINARY,53000,TOTAL,33,"$5,210.30","$3,847.46",,,
URINARY,53010,80S,N/A,$0.00,$0.00,,,
URINARY,53010,OTHER,155,"$37,080.90","$28,824.05",,,
URINARY,53010,TOTAL,155,"$37,080.90","$28,824.05",,,
URINARY,53020,80S,N/A,$0.00,$0.00,,,
URINARY,53020,OTHER,305,"$51,427.22","$39,257.50",,,
URINARY,53020,TOTAL,305,"$51,427.22","$39,257.50",,,
URINARY,53025,OTHER,N/A,$0.00,$0.00,,,
URINARY,53025,TOTAL,N/A,$0.00,$0.00,,,
URINARY,53040,80S,N/A,$0.00,$0.00,,,
URINARY,53040,OTHER,49,"$15,529.36","$12,060.39",,,
URINARY,53040,TOTAL,49,"$15,529.36","$12,060.39",,,
URINARY,53060,OTHER,N/A,"$1,554.86","$1,154.97",,,
URINARY,53060,TOTAL,N/A,"$1,554.86","$1,154.97",,,
URINARY,53080,OTHER,N/A,$456.78,$358.11,,,
URINARY,53080,TOTAL,N/A,$456.78,$358.11,,,
URINARY,53085,80S,N/A,$92.78,$72.74,,,
URINARY,53085,OTHER,N/A,"$2,547.19","$1,986.70",,,
URINARY,53085,TOTAL,N/A,"$2,639.97","$2,059.44",,,
URINARY,53200,SG,N/A,"$1,323.53","$1,037.64",,,
URINARY,53200,OTHER,415,"$68,014.12","$52,913.02",,,
URINARY,53200,TOTAL,416,"$69,337.65","$53,950.66",,,
URINARY,53210,80S,20,"$1,608.80","$1,224.94",,,
URINARY,53210,OTHER,81,"$42,643.59","$32,970.55",,,
URINARY,53210,TOTAL,101,"$44,252.39","$34,195.49",,,
URINARY,53215,80S,47,"$5,281.21","$4,017.41",,,
URINARY,53215,OTHER,210,"$159,556.03","$124,624.43",,,
URINARY,53215,TOTAL,257,"$164,837.24","$128,641.84",,,
URINARY,53220,80S,N/A,$173.77,$136.23,,,
URINARY,53220,SG,N/A,"$1,323.53","$1,037.64",,,
URINARY,53220,OTHER,83,"$36,462.92","$28,457.16",,,
URINARY,53220,TOTAL,87,"$37,960.22","$29,631.03",,,
URINARY,53230,80S,20,"$1,737.26","$1,285.27",,,
URINARY,53230,OTHER,199,"$113,764.76","$86,634.93",,,
URINARY,53230,TOTAL,219,"$115,502.02","$87,920.20",,,
URINARY,53235,80S,N/A,$200.56,$157.24,,,
URINARY,53235,OTHER,23,"$10,219.41","$7,831.14",,,
URINARY,53235,TOTAL,26,"$10,419.97","$7,988.38",,,
URINARY,53240,80S,N/A,$0.00,$0.00,,,
URINARY,53240,OTHER,14,"$6,054.34","$4,391.62",,,
URINARY,53240,TOTAL,14,"$6,054.34","$4,391.62",,,
URINARY,53250,OTHER,N/A,"$1,814.01","$1,422.19",,,
URINARY,53250,TOTAL,N/A,"$1,814.01","$1,422.19",,,
URINARY,53260,SG,N/A,$925.13,$725.30,,,
URINARY,53260,OTHER,226,"$48,977.23","$37,621.88",,,
URINARY,53260,TOTAL,227,"$49,902.36","$38,347.18",,,
URINARY,53265,80S,N/A,$0.00,$0.00,,,
URINARY,53265,SG,N/A,"$3,569.87","$2,798.78",,,
URINARY,53265,OTHER,563,"$136,058.70","$105,314.71",,,
URINARY,53265,TOTAL,567,"$139,628.57","$108,113.49",,,
URINARY,53270,80S,N/A,$0.00,$0.00,,,
URINARY,53270,OTHER,30,"$8,677.46","$6,800.17",,,
URINARY,53270,TOTAL,30,"$8,677.46","$6,800.17",,,
URINARY,53275,80S,N/A,$0.00,$0.00,,,
URINARY,53275,OTHER,284,"$99,126.42","$76,854.30",,,
URINARY,53275,TOTAL,284,"$99,126.42","$76,854.30",,,
URINARY,53400,80S,19,"$2,274.34","$1,783.07",,,
URINARY,53400,SG,N/A,"$1,613.12","$1,264.69",,,
URINARY,53400,OTHER,160,"$122,367.32","$94,841.45",,,
URINARY,53400,TOTAL,180,"$126,254.78","$97,889.21",,,
URINARY,53405,80S,N/A,$284.85,$223.33,,,
URINARY,53405,OTHER,27,"$23,210.70","$17,709.25",,,
URINARY,53405,TOTAL,29,"$23,495.55","$17,932.58",,,
URINARY,53410,80S,73,"$11,234.99","$8,522.16",,,
URINARY,53410,OTHER,596,"$582,701.26","$451,957.86",,,
