CPT only copyright 2017 American Medical Association. All rights reserved.,,,,,,,,
,,,,,,,,
"""2017 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17926,,,,,,,,
MUSCULOSKELETAL,28291,80S,325,"$23,156.11","$17,792.40",,,
MUSCULOSKELETAL,28291,SG,26,"$89,703.22","$67,830.24",,,
MUSCULOSKELETAL,28291,OTHER,"4,389","$4,707,284.18","$3,621,297.82",,,
MUSCULOSKELETAL,28291,TOTAL,"4,740","$4,820,143.51","$3,706,920.46",,,
MUSCULOSKELETAL,28292,80S,842,"$51,749.18","$39,491.00",,,
MUSCULOSKELETAL,28292,SG,131,"$137,251.88","$106,853.26",,,
MUSCULOSKELETAL,28292,OTHER,"10,172","$6,062,549.13","$4,656,502.76",,,
MUSCULOSKELETAL,28292,TOTAL,"11,145","$6,251,550.19","$4,802,847.02",,,
MUSCULOSKELETAL,28293,OTHER,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28293,TOTAL,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28295,80S,122,"$8,919.59","$6,859.45",,,
MUSCULOSKELETAL,28295,SG,20,"$31,888.39","$23,650.53",,,
MUSCULOSKELETAL,28295,OTHER,735,"$585,399.84","$447,220.82",,,
MUSCULOSKELETAL,28295,TOTAL,877,"$626,207.82","$477,730.80",,,
MUSCULOSKELETAL,28296,80S,975,"$75,362.54","$56,671.88",,,
MUSCULOSKELETAL,28296,SG,248,"$271,031.02","$207,279.10",,,
MUSCULOSKELETAL,28296,OTHER,"15,800","$10,735,610.39","$8,196,092.39",,,
MUSCULOSKELETAL,28296,TOTAL,"17,023","$11,082,003.95","$8,460,043.37",,,
MUSCULOSKELETAL,28297,80S,440,"$35,901.36","$27,570.48",,,
MUSCULOSKELETAL,28297,SG,61,"$156,667.30","$117,744.98",,,
MUSCULOSKELETAL,28297,OTHER,"2,911","$2,837,308.79","$2,175,301.44",,,
MUSCULOSKELETAL,28297,TOTAL,"3,412","$3,029,877.45","$2,320,616.90",,,
MUSCULOSKELETAL,28298,80S,340,"$21,324.30","$16,319.93",,,
MUSCULOSKELETAL,28298,SG,60,"$151,313.13","$108,857.83",,,
MUSCULOSKELETAL,28298,OTHER,"3,495","$3,404,322.61","$2,617,438.74",,,
MUSCULOSKELETAL,28298,TOTAL,"3,895","$3,576,960.04","$2,742,616.50",,,
MUSCULOSKELETAL,28299,80S,727,"$61,351.21","$46,504.82",,,
MUSCULOSKELETAL,28299,SG,130,"$129,879.13","$100,465.20",,,
MUSCULOSKELETAL,28299,OTHER,"6,767","$4,851,074.08","$3,724,393.02",,,
MUSCULOSKELETAL,28299,TOTAL,"7,624","$5,042,304.42","$3,871,363.04",,,
MUSCULOSKELETAL,28300,80S,781,"$46,581.81","$36,104.93",,,
MUSCULOSKELETAL,28300,SG,22,"$51,252.81","$40,182.23",,,
MUSCULOSKELETAL,28300,OTHER,"2,796","$1,893,019.26","$1,447,020.18",,,
MUSCULOSKELETAL,28300,TOTAL,"3,599","$1,990,853.88","$1,523,307.34",,,
MUSCULOSKELETAL,28302,80S,N/A,$764.87,$599.65,,,
MUSCULOSKELETAL,28302,OTHER,55,"$37,759.53","$29,350.70",,,
MUSCULOSKELETAL,28302,TOTAL,64,"$38,524.40","$29,950.35",,,
MUSCULOSKELETAL,28304,80S,150,"$7,302.72","$5,590.54",,,
MUSCULOSKELETAL,28304,SG,N/A,"$15,964.14","$11,832.84",,,
MUSCULOSKELETAL,28304,OTHER,606,"$347,214.24","$263,939.01",,,
MUSCULOSKELETAL,28304,TOTAL,763,"$370,481.10","$281,362.39",,,
MUSCULOSKELETAL,28305,80S,20,"$1,228.66",$880.40,,,
MUSCULOSKELETAL,28305,SG,N/A,"$3,518.48",$667.75,,,
MUSCULOSKELETAL,28305,OTHER,133,"$111,056.47","$84,632.30",,,
MUSCULOSKELETAL,28305,TOTAL,154,"$115,803.61","$86,180.45",,,
MUSCULOSKELETAL,28306,80S,275,"$9,632.64","$7,362.48",,,
MUSCULOSKELETAL,28306,SG,14,"$28,443.72","$20,516.81",,,
MUSCULOSKELETAL,28306,OTHER,"1,509","$895,634.29","$689,237.52",,,
MUSCULOSKELETAL,28306,TOTAL,"1,798","$933,710.65","$717,116.81",,,
MUSCULOSKELETAL,28307,80S,N/A,$180.09,$141.20,,,
MUSCULOSKELETAL,28307,SG,N/A,$629.41,$493.46,,,
MUSCULOSKELETAL,28307,OTHER,148,"$57,325.62","$44,692.27",,,
MUSCULOSKELETAL,28307,TOTAL,154,"$58,135.12","$45,326.93",,,
MUSCULOSKELETAL,28308,80S,"2,535","$91,527.92","$70,207.72",,,
MUSCULOSKELETAL,28308,SG,449,"$388,336.27","$294,334.00",,,
MUSCULOSKELETAL,28308,OTHER,"21,664","$8,806,383.95","$6,777,620.37",,,
MUSCULOSKELETAL,28308,TOTAL,"24,648","$9,286,248.14","$7,142,162.09",,,
MUSCULOSKELETAL,28309,80S,13,"$1,584.82","$1,174.26",,,
MUSCULOSKELETAL,28309,SG,N/A,"$16,096.22","$12,619.43",,,
MUSCULOSKELETAL,28309,OTHER,376,"$438,207.09","$340,373.91",,,
MUSCULOSKELETAL,28309,TOTAL,395,"$455,888.13","$354,167.60",,,
MUSCULOSKELETAL,28310,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28310,SG,27,"$23,251.53","$18,229.23",,,
MUSCULOSKELETAL,28310,OTHER,"2,042","$653,646.32","$500,052.13",,,
MUSCULOSKELETAL,28310,TOTAL,"2,069","$676,897.85","$518,281.36",,,
MUSCULOSKELETAL,28312,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28312,SG,84,"$73,477.43","$57,550.70",,,
MUSCULOSKELETAL,28312,OTHER,830,"$310,137.99","$239,221.44",,,
MUSCULOSKELETAL,28312,TOTAL,914,"$383,615.42","$296,772.14",,,
MUSCULOSKELETAL,28313,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28313,SG,133,"$117,607.02","$89,290.18",,,
MUSCULOSKELETAL,28313,OTHER,"5,790","$2,002,493.19","$1,542,047.72",,,
MUSCULOSKELETAL,28313,TOTAL,"5,923","$2,120,100.21","$1,631,337.90",,,
MUSCULOSKELETAL,28315,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28315,SG,71,"$64,474.69","$48,424.66",,,
MUSCULOSKELETAL,28315,OTHER,"2,653","$1,070,670.67","$820,753.86",,,
MUSCULOSKELETAL,28315,TOTAL,"2,724","$1,135,145.36","$869,178.52",,,
MUSCULOSKELETAL,28320,80S,85,"$5,355.76","$4,155.69",,,
MUSCULOSKELETAL,28320,SG,N/A,"$5,367.23","$4,207.90",,,
MUSCULOSKELETAL,28320,OTHER,274,"$250,098.37","$194,729.33",,,
MUSCULOSKELETAL,28320,TOTAL,360,"$260,821.36","$203,092.92",,,
MUSCULOSKELETAL,28322,80S,117,"$8,309.85","$6,435.99",,,
MUSCULOSKELETAL,28322,SG,N/A,"$14,247.54","$9,445.14",,,
MUSCULOSKELETAL,28322,OTHER,769,"$734,624.69","$557,092.99",,,
MUSCULOSKELETAL,28322,TOTAL,892,"$757,182.08","$572,974.12",,,
MUSCULOSKELETAL,28340,OTHER,N/A,"$2,039.98","$1,592.55",,,
MUSCULOSKELETAL,28340,TOTAL,N/A,"$2,039.98","$1,592.55",,,
MUSCULOSKELETAL,28341,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28341,OTHER,16,"$7,992.89","$6,253.88",,,
MUSCULOSKELETAL,28341,TOTAL,16,"$7,992.89","$6,253.88",,,
MUSCULOSKELETAL,28344,OTHER,N/A,"$2,214.34","$1,721.68",,,
MUSCULOSKELETAL,28344,TOTAL,N/A,"$2,214.34","$1,721.68",,,
MUSCULOSKELETAL,28345,80S,N/A,$55.56,$43.56,,,
MUSCULOSKELETAL,28345,SG,N/A,"$4,655.00","$3,649.52",,,
MUSCULOSKELETAL,28345,OTHER,83,"$50,235.02","$39,212.51",,,
MUSCULOSKELETAL,28345,TOTAL,88,"$54,945.58","$42,905.59",,,
MUSCULOSKELETAL,28400,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28400,OTHER,"3,046","$682,459.77","$512,317.14",,,
MUSCULOSKELETAL,28400,TOTAL,"3,046","$682,459.77","$512,317.14",,,
MUSCULOSKELETAL,28405,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28405,OTHER,132,"$40,428.99","$31,206.07",,,
MUSCULOSKELETAL,28405,TOTAL,132,"$40,428.99","$31,206.07",,,
MUSCULOSKELETAL,28406,80S,N/A,$327.81,$257.00,,,
MUSCULOSKELETAL,28406,OTHER,139,"$73,923.33","$56,917.79",,,
MUSCULOSKELETAL,28406,TOTAL,145,"$74,251.14","$57,174.79",,,
MUSCULOSKELETAL,28415,80S,342,"$55,304.45","$42,260.63",,,
MUSCULOSKELETAL,28415,SG,N/A,"$17,306.72","$11,667.48",,,
MUSCULOSKELETAL,28415,OTHER,"1,285","$1,576,110.54","$1,210,340.94",,,
MUSCULOSKELETAL,28415,TOTAL,"1,633","$1,648,721.71","$1,264,269.05",,,
MUSCULOSKELETAL,28420,80S,17,"$3,070.67","$2,272.87",,,
MUSCULOSKELETAL,28420,OTHER,53,"$95,872.85","$67,226.37",,,
MUSCULOSKELETAL,28420,TOTAL,70,"$98,943.52","$69,499.24",,,
MUSCULOSKELETAL,28430,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28430,OTHER,"1,392","$275,105.83","$207,034.71",,,
MUSCULOSKELETAL,28430,TOTAL,"1,392","$275,105.83","$207,034.71",,,
MUSCULOSKELETAL,28435,80S,N/A,$21.28,$16.68,,,
MUSCULOSKELETAL,28435,OTHER,109,"$23,997.93","$18,532.28",,,
MUSCULOSKELETAL,28435,TOTAL,110,"$24,019.21","$18,548.96",,,
MUSCULOSKELETAL,28436,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28436,OTHER,31,"$18,824.32","$14,842.73",,,
MUSCULOSKELETAL,28436,TOTAL,31,"$18,824.32","$14,842.73",,,
MUSCULOSKELETAL,28445,80S,115,"$15,791.01","$12,059.12",,,
MUSCULOSKELETAL,28445,OTHER,511,"$553,011.93","$419,373.38",,,
MUSCULOSKELETAL,28445,TOTAL,626,"$568,802.94","$431,432.50",,,
MUSCULOSKELETAL,28446,80S,N/A,$356.13,$279.22,,,
MUSCULOSKELETAL,28446,OTHER,11,"$14,585.95","$11,352.94",,,
MUSCULOSKELETAL,28446,TOTAL,13,"$14,942.08","$11,632.16",,,
MUSCULOSKELETAL,28450,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28450,OTHER,"2,340","$417,936.78","$316,100.11",,,
MUSCULOSKELETAL,28450,TOTAL,"2,340","$417,936.78","$316,100.11",,,
MUSCULOSKELETAL,28455,80S,N/A,$17.96,$14.08,,,
MUSCULOSKELETAL,28455,OTHER,136,"$29,609.13","$22,607.10",,,
MUSCULOSKELETAL,28455,TOTAL,137,"$29,627.09","$22,621.18",,,
MUSCULOSKELETAL,28456,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28456,OTHER,49,"$19,795.38","$15,494.11",,,
MUSCULOSKELETAL,28456,TOTAL,49,"$19,795.38","$15,494.11",,,
MUSCULOSKELETAL,28465,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28465,SG,N/A,"$5,064.82","$3,970.81",,,
MUSCULOSKELETAL,28465,OTHER,437,"$280,546.38","$214,694.17",,,
MUSCULOSKELETAL,28465,TOTAL,439,"$285,611.20","$218,664.98",,,
MUSCULOSKELETAL,28470,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28470,SG,N/A,$168.67,$101.77,,,
MUSCULOSKELETAL,28470,OTHER,"32,652","$6,398,159.99","$4,801,321.48",,,
MUSCULOSKELETAL,28470,TOTAL,"32,654","$6,398,328.66","$4,801,423.25",,,
MUSCULOSKELETAL,28475,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28475,SG,N/A,$57.54,$45.11,,,
MUSCULOSKELETAL,28475,OTHER,"1,043","$216,299.38","$164,601.81",,,
MUSCULOSKELETAL,28475,TOTAL,"1,044","$216,356.92","$164,646.92",,,
MUSCULOSKELETAL,28476,80S,32,"$1,088.33",$853.25,,,
MUSCULOSKELETAL,28476,SG,N/A,"$1,354.67","$1,062.07",,,
MUSCULOSKELETAL,28476,OTHER,646,"$232,473.81","$181,340.31",,,
MUSCULOSKELETAL,28476,TOTAL,679,"$234,916.81","$183,255.63",,,
MUSCULOSKELETAL,28485,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28485,SG,30,"$69,678.59","$51,622.59",,,
MUSCULOSKELETAL,28485,OTHER,"4,566","$3,583,082.87","$2,755,839.39",,,
MUSCULOSKELETAL,28485,TOTAL,"4,596","$3,652,761.46","$2,807,461.98",,,
MUSCULOSKELETAL,28490,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28490,OTHER,"6,980","$855,385.51","$637,595.66",,,
MUSCULOSKELETAL,28490,TOTAL,"6,980","$855,385.51","$637,595.66",,,
MUSCULOSKELETAL,28495,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28495,OTHER,433,"$68,554.10","$51,294.39",,,
MUSCULOSKELETAL,28495,TOTAL,433,"$68,554.10","$51,294.39",,,
MUSCULOSKELETAL,28496,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28496,SG,N/A,"$1,048.00",$821.63,,,
MUSCULOSKELETAL,28496,OTHER,138,"$46,243.25","$35,764.44",,,
MUSCULOSKELETAL,28496,TOTAL,139,"$47,291.25","$36,586.07",,,
MUSCULOSKELETAL,28505,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28505,SG,N/A,"$7,141.61","$5,599.03",,,
MUSCULOSKELETAL,28505,OTHER,522,"$294,832.26","$226,665.09",,,
MUSCULOSKELETAL,28505,TOTAL,528,"$301,973.87","$232,264.12",,,
MUSCULOSKELETAL,28510,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28510,OTHER,"14,568","$1,604,953.34","$1,189,355.79",,,
MUSCULOSKELETAL,28510,TOTAL,"14,568","$1,604,953.34","$1,189,355.79",,,
MUSCULOSKELETAL,28515,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28515,SG,N/A,$205.30,$160.96,,,
MUSCULOSKELETAL,28515,OTHER,"1,634","$236,587.75","$178,283.84",,,
MUSCULOSKELETAL,28515,TOTAL,"1,637","$236,793.05","$178,444.80",,,
MUSCULOSKELETAL,28525,80S,13,$738.57,$577.89,,,
MUSCULOSKELETAL,28525,SG,N/A,"$4,368.18","$3,424.65",,,
MUSCULOSKELETAL,28525,OTHER,487,"$257,022.42","$198,480.68",,,
MUSCULOSKELETAL,28525,TOTAL,504,"$262,129.17","$202,483.22",,,
MUSCULOSKELETAL,28530,80S,N/A,$6.64,$5.10,,,
MUSCULOSKELETAL,28530,OTHER,161,"$17,594.85","$13,045.23",,,
MUSCULOSKELETAL,28530,TOTAL,162,"$17,601.49","$13,050.33",,,
MUSCULOSKELETAL,28531,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28531,OTHER,29,"$23,475.27","$16,604.16",,,
MUSCULOSKELETAL,28531,TOTAL,29,"$23,475.27","$16,604.16",,,
MUSCULOSKELETAL,28540,80S,N/A,$12.02,$9.43,,,
MUSCULOSKELETAL,28540,OTHER,91,"$15,789.16","$11,773.91",,,
MUSCULOSKELETAL,28540,TOTAL,92,"$15,801.18","$11,783.34",,,
MUSCULOSKELETAL,28545,80S,N/A,$16.27,$12.76,,,
MUSCULOSKELETAL,28545,OTHER,39,"$9,483.08","$7,287.32",,,
MUSCULOSKELETAL,28545,TOTAL,40,"$9,499.35","$7,300.08",,,
MUSCULOSKELETAL,28546,80S,N/A,$44.64,$0.00,,,
MUSCULOSKELETAL,28546,OTHER,22,"$4,769.42","$3,229.54",,,
MUSCULOSKELETAL,28546,TOTAL,23,"$4,814.06","$3,229.54",,,
MUSCULOSKELETAL,28555,80S,44,"$2,460.26","$1,923.87",,,
MUSCULOSKELETAL,28555,OTHER,249,"$122,441.68","$94,265.68",,,
MUSCULOSKELETAL,28555,TOTAL,293,"$124,901.94","$96,189.55",,,
MUSCULOSKELETAL,28570,OTHER,40,"$5,280.46","$4,077.19",,,
MUSCULOSKELETAL,28570,TOTAL,40,"$5,280.46","$4,077.19",,,
MUSCULOSKELETAL,28575,80S,N/A,$115.89,$90.86,,,
MUSCULOSKELETAL,28575,OTHER,64,"$15,614.58","$11,949.33",,,
MUSCULOSKELETAL,28575,TOTAL,67,"$15,730.47","$12,040.19",,,
MUSCULOSKELETAL,28576,80S,N/A,$85.94,$67.38,,,
MUSCULOSKELETAL,28576,OTHER,35,"$9,224.21","$6,749.20",,,
MUSCULOSKELETAL,28576,TOTAL,37,"$9,310.15","$6,816.58",,,
MUSCULOSKELETAL,28585,80S,54,"$4,325.28","$3,332.57",,,
MUSCULOSKELETAL,28585,SG,N/A,"$3,657.48","$2,867.46",,,
MUSCULOSKELETAL,28585,OTHER,424,"$408,338.47","$317,033.76",,,
MUSCULOSKELETAL,28585,TOTAL,480,"$416,321.23","$323,233.79",,,
MUSCULOSKELETAL,28600,OTHER,129,"$23,347.20","$18,260.42",,,
MUSCULOSKELETAL,28600,TOTAL,129,"$23,347.20","$18,260.42",,,
MUSCULOSKELETAL,28605,80S,N/A,$43.28,$33.93,,,
MUSCULOSKELETAL,28605,OTHER,71,"$13,377.50","$10,223.24",,,
MUSCULOSKELETAL,28605,TOTAL,73,"$13,420.78","$10,257.17",,,
MUSCULOSKELETAL,28606,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28606,OTHER,286,"$85,833.32","$66,455.48",,,
MUSCULOSKELETAL,28606,TOTAL,286,"$85,833.32","$66,455.48",,,
MUSCULOSKELETAL,28615,80S,427,"$37,893.16","$29,413.44",,,
MUSCULOSKELETAL,28615,SG,N/A,"$12,049.07","$7,851.34",,,
MUSCULOSKELETAL,28615,OTHER,"1,815","$1,437,443.44","$1,114,594.43",,,
MUSCULOSKELETAL,28615,TOTAL,"2,247","$1,487,385.67","$1,151,859.21",,,
MUSCULOSKELETAL,28630,OTHER,266,"$30,767.79","$22,861.92",,,
MUSCULOSKELETAL,28630,TOTAL,266,"$30,767.79","$22,861.92",,,
MUSCULOSKELETAL,28635,80S,N/A,$39.30,$30.81,,,
MUSCULOSKELETAL,28635,SG,N/A,$761.95,$101.26,,,
MUSCULOSKELETAL,28635,OTHER,154,"$25,915.88","$20,179.40",,,
MUSCULOSKELETAL,28635,TOTAL,158,"$26,717.13","$20,311.47",,,
MUSCULOSKELETAL,28636,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28636,SG,N/A,"$1,232.47",$966.26,,,
MUSCULOSKELETAL,28636,OTHER,132,"$34,942.85","$27,351.32",,,
MUSCULOSKELETAL,28636,TOTAL,133,"$36,175.32","$28,317.58",,,
MUSCULOSKELETAL,28645,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28645,SG,45,"$51,617.58","$40,181.14",,,
MUSCULOSKELETAL,28645,OTHER,"2,400","$1,108,220.84","$849,573.68",,,
MUSCULOSKELETAL,28645,TOTAL,"2,445","$1,159,838.42","$889,754.82",,,
MUSCULOSKELETAL,28660,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28660,OTHER,664,"$58,508.30","$42,961.33",,,
MUSCULOSKELETAL,28660,TOTAL,664,"$58,508.30","$42,961.33",,,
MUSCULOSKELETAL,28665,80S,N/A,$29.28,$22.95,,,
MUSCULOSKELETAL,28665,OTHER,198,"$24,100.91","$17,809.94",,,
MUSCULOSKELETAL,28665,TOTAL,200,"$24,130.19","$17,832.89",,,
MUSCULOSKELETAL,28666,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28666,OTHER,91,"$20,478.46","$15,881.43",,,
MUSCULOSKELETAL,28666,TOTAL,91,"$20,478.46","$15,881.43",,,
MUSCULOSKELETAL,28675,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28675,SG,N/A,"$3,098.24","$2,429.02",,,
MUSCULOSKELETAL,28675,OTHER,275,"$127,281.83","$98,057.64",,,
MUSCULOSKELETAL,28675,TOTAL,278,"$130,380.07","$100,486.66",,,
MUSCULOSKELETAL,28705,80S,96,"$17,995.67","$13,702.20",,,
MUSCULOSKELETAL,28705,OTHER,341,"$428,347.42","$333,746.33",,,
MUSCULOSKELETAL,28705,TOTAL,437,"$446,343.09","$347,448.53",,,
MUSCULOSKELETAL,28715,80S,619,"$82,774.71","$63,416.31",,,
MUSCULOSKELETAL,28715,SG,N/A,"$48,867.76","$31,076.92",,,
MUSCULOSKELETAL,28715,OTHER,"1,859","$2,405,272.16","$1,858,350.01",,,
MUSCULOSKELETAL,28715,TOTAL,"2,485","$2,536,914.63","$1,952,843.24",,,
MUSCULOSKELETAL,28725,80S,"1,346","$125,088.79","$95,576.27",,,
MUSCULOSKELETAL,28725,SG,20,"$101,838.85","$76,391.45",,,
MUSCULOSKELETAL,28725,OTHER,"4,311","$3,974,741.35","$3,064,300.98",,,
MUSCULOSKELETAL,28725,TOTAL,"5,677","$4,201,668.99","$3,236,268.70",,,
MUSCULOSKELETAL,28730,80S,"1,004","$91,035.07","$69,671.39",,,
MUSCULOSKELETAL,28730,SG,32,"$224,898.80","$171,155.84",,,
MUSCULOSKELETAL,28730,OTHER,"3,552","$4,864,139.66","$3,719,983.78",,,
MUSCULOSKELETAL,28730,TOTAL,"4,588","$5,180,073.53","$3,960,811.01",,,
MUSCULOSKELETAL,28735,80S,154,"$16,436.80","$12,577.95",,,
MUSCULOSKELETAL,28735,SG,N/A,"$13,289.10","$10,418.65",,,
MUSCULOSKELETAL,28735,OTHER,546,"$556,477.97","$430,434.38",,,
MUSCULOSKELETAL,28735,TOTAL,702,"$586,203.87","$453,430.98",,,
MUSCULOSKELETAL,28737,80S,47,"$3,221.70","$2,472.19",,,
MUSCULOSKELETAL,28737,OTHER,230,"$259,439.52","$194,856.31",,,
MUSCULOSKELETAL,28737,TOTAL,277,"$262,661.22","$197,328.50",,,
MUSCULOSKELETAL,28740,80S,995,"$66,277.31","$50,890.68",,,
MUSCULOSKELETAL,28740,SG,35,"$116,762.95","$88,867.69",,,
MUSCULOSKELETAL,28740,OTHER,"4,318","$3,609,637.37","$2,761,529.05",,,
MUSCULOSKELETAL,28740,TOTAL,"5,348","$3,792,677.63","$2,901,287.42",,,
MUSCULOSKELETAL,28750,80S,728,"$59,603.05","$46,250.66",,,
MUSCULOSKELETAL,28750,SG,174,"$637,966.68","$469,518.12",,,
MUSCULOSKELETAL,28750,OTHER,"12,465","$14,927,134.49","$11,391,460.29",,,
MUSCULOSKELETAL,28750,TOTAL,"13,367","$15,624,704.22","$11,907,229.07",,,
MUSCULOSKELETAL,28755,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28755,SG,51,"$113,642.56","$84,607.36",,,
MUSCULOSKELETAL,28755,OTHER,"2,730","$1,876,144.42","$1,434,801.50",,,
MUSCULOSKELETAL,28755,TOTAL,"2,781","$1,989,786.98","$1,519,408.86",,,
MUSCULOSKELETAL,28760,80S,55,"$3,879.39","$2,983.66",,,
MUSCULOSKELETAL,28760,SG,N/A,"$21,348.53","$15,021.19",,,
MUSCULOSKELETAL,28760,OTHER,409,"$389,047.63","$291,405.45",,,
MUSCULOSKELETAL,28760,TOTAL,472,"$414,275.55","$309,410.30",,,
MUSCULOSKELETAL,28800,80S,43,"$3,212.70","$2,523.00",,,
MUSCULOSKELETAL,28800,SG,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28800,OTHER,"1,005","$475,842.27","$368,061.77",,,
MUSCULOSKELETAL,28800,TOTAL,"1,048","$479,054.97","$370,584.77",,,
MUSCULOSKELETAL,28805,80S,187,"$19,610.12","$15,290.29",,,
MUSCULOSKELETAL,28805,SG,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28805,OTHER,"8,466","$5,933,516.37","$4,597,741.27",,,
MUSCULOSKELETAL,28805,TOTAL,"8,653","$5,953,126.49","$4,613,031.56",,,
MUSCULOSKELETAL,28810,80S,225,"$12,342.27","$9,634.00",,,
MUSCULOSKELETAL,28810,SG,33,"$37,151.23","$29,066.46",,,
MUSCULOSKELETAL,28810,OTHER,"17,867","$6,837,286.73","$5,290,945.53",,,
MUSCULOSKELETAL,28810,TOTAL,"18,125","$6,886,780.23","$5,329,645.99",,,
MUSCULOSKELETAL,28820,80S,N/A,$28.56,$22.39,,,
MUSCULOSKELETAL,28820,SG,198,"$231,560.81","$177,152.28",,,
MUSCULOSKELETAL,28820,OTHER,"32,097","$12,896,943.46","$9,948,243.95",,,
MUSCULOSKELETAL,28820,TOTAL,"32,296","$13,128,532.83","$10,125,418.62",,,
MUSCULOSKELETAL,28825,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28825,SG,143,"$164,989.24","$125,283.84",,,
MUSCULOSKELETAL,28825,OTHER,"15,201","$6,366,720.03","$4,915,772.46",,,
MUSCULOSKELETAL,28825,TOTAL,"15,344","$6,531,709.27","$5,041,056.30",,,
MUSCULOSKELETAL,28890,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28890,OTHER,344,"$95,381.83","$72,937.91",,,
MUSCULOSKELETAL,28890,TOTAL,344,"$95,381.83","$72,937.91",,,
MUSCULOSKELETAL,28899,80S,46,"$3,504.00","$2,742.51",,,
MUSCULOSKELETAL,28899,SG,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28899,OTHER,"1,575","$263,661.90","$204,665.53",,,
MUSCULOSKELETAL,28899,TOTAL,"1,621","$267,165.90","$207,408.04",,,
MUSCULOSKELETAL,29000,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,29000,OTHER,N/A,$183.18,$140.74,,,
MUSCULOSKELETAL,29000,TOTAL,N/A,$183.18,$140.74,,,
MUSCULOSKELETAL,29015,OTHER,N/A,$362.16,$248.66,,,
MUSCULOSKELETAL,29015,TOTAL,N/A,$362.16,$248.66,,,
MUSCULOSKELETAL,29035,OTHER,15,"$4,144.90","$3,249.54",,,
MUSCULOSKELETAL,29035,TOTAL,15,"$4,144.90","$3,249.54",,,
MUSCULOSKELETAL,29040,OTHER,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,29040,TOTAL,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,29049,OTHER,18,"$1,336.34",$986.31,,,
MUSCULOSKELETAL,29049,TOTAL,18,"$1,336.34",$986.31,,,
MUSCULOSKELETAL,29055,OTHER,119,"$10,779.67","$8,549.40",,,
MUSCULOSKELETAL,29055,TOTAL,119,"$10,779.67","$8,549.40",,,
MUSCULOSKELETAL,29058,OTHER,12,"$1,080.92",$843.58,,,
MUSCULOSKELETAL,29058,TOTAL,12,"$1,080.92",$843.58,,,
MUSCULOSKELETAL,29065,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,29065,OTHER,"9,736","$875,897.07","$654,942.56",,,
MUSCULOSKELETAL,29065,TOTAL,"9,736","$875,897.07","$654,942.56",,,
MUSCULOSKELETAL,29075,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,29075,OTHER,"70,020","$5,788,182.51","$4,319,994.36",,,
MUSCULOSKELETAL,29075,TOTAL,"70,020","$5,788,182.51","$4,319,994.36",,,
MUSCULOSKELETAL,29085,OTHER,"8,709","$801,190.58","$598,338.06",,,
