CPT only copyright 2014 American Medical Association. All rights reserved.,,,,,,,,
,,,,,,,,
"""2014 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18000,,,,,,,,
MUSCULOSKELETAL,28041,OTHER,1065,"$553,330.69","$427,724.98",,,
MUSCULOSKELETAL,28041,TOTAL,1117,"$573,449.22","$443,256.92",,,
MUSCULOSKELETAL,28043,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28043,SG,84,"$35,453.87","$27,344.92",,,
MUSCULOSKELETAL,28043,OTHER,3203,"$1,020,729.33","$782,323.57",,,
MUSCULOSKELETAL,28043,TOTAL,3287,"$1,056,183.20","$809,668.49",,,
MUSCULOSKELETAL,28045,80S,51,"$2,001.92","$1,569.49",,,
MUSCULOSKELETAL,28045,SG,41,"$19,434.07","$14,888.59",,,
MUSCULOSKELETAL,28045,OTHER,2645,"$898,884.14","$691,131.90",,,
MUSCULOSKELETAL,28045,TOTAL,2737,"$920,320.13","$707,589.98",,,
MUSCULOSKELETAL,28046,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28046,SG,N/A,"$3,825.62","$2,999.27",,,
MUSCULOSKELETAL,28046,OTHER,264,"$180,991.18","$138,421.30",,,
MUSCULOSKELETAL,28046,TOTAL,274,"$184,816.80","$141,420.57",,,
MUSCULOSKELETAL,28047,80S,12,"$1,908.06","$1,495.92",,,
MUSCULOSKELETAL,28047,SG,N/A,"$3,657.44","$2,867.44",,,
MUSCULOSKELETAL,28047,OTHER,239,"$240,892.78","$186,817.60",,,
MUSCULOSKELETAL,28047,TOTAL,255,"$246,458.28","$191,180.96",,,
MUSCULOSKELETAL,28050,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28050,SG,N/A,$514.16,$403.10,,,
MUSCULOSKELETAL,28050,OTHER,90,"$24,617.35","$19,093.32",,,
MUSCULOSKELETAL,28050,TOTAL,91,"$25,131.51","$19,496.42",,,
MUSCULOSKELETAL,28052,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28052,SG,N/A,"$1,355.46","$1,062.68",,,
MUSCULOSKELETAL,28052,OTHER,161,"$38,216.59","$29,817.55",,,
MUSCULOSKELETAL,28052,TOTAL,163,"$39,572.05","$30,880.23",,,
MUSCULOSKELETAL,28054,80S,N/A,$47.67,$37.37,,,
MUSCULOSKELETAL,28054,SG,N/A,$984.74,$772.03,,,
MUSCULOSKELETAL,28054,OTHER,87,"$22,902.39","$17,762.24",,,
MUSCULOSKELETAL,28054,TOTAL,90,"$23,934.80","$18,571.64",,,
MUSCULOSKELETAL,28055,80S,N/A,$238.06,$186.65,,,
MUSCULOSKELETAL,28055,SG,N/A,$743.81,$583.15,,,
MUSCULOSKELETAL,28055,OTHER,230,"$81,140.36","$62,140.51",,,
MUSCULOSKELETAL,28055,TOTAL,236,"$82,122.23","$62,910.31",,,
MUSCULOSKELETAL,28060,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28060,SG,50,"$33,952.80","$25,208.26",,,
MUSCULOSKELETAL,28060,OTHER,1975,"$792,605.04","$604,718.34",,,
MUSCULOSKELETAL,28060,TOTAL,2025,"$826,557.84","$629,926.60",,,
MUSCULOSKELETAL,28062,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28062,SG,N/A,"$5,947.09","$4,662.53",,,
MUSCULOSKELETAL,28062,OTHER,490,"$219,656.65","$169,618.56",,,
MUSCULOSKELETAL,28062,TOTAL,498,"$225,603.74","$174,281.09",,,
MUSCULOSKELETAL,28070,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28070,SG,N/A,"$2,819.88","$2,210.79",,,
MUSCULOSKELETAL,28070,OTHER,261,"$73,461.67","$57,093.91",,,
MUSCULOSKELETAL,28070,TOTAL,266,"$76,281.55","$59,304.70",,,
MUSCULOSKELETAL,28072,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28072,SG,N/A,$506.14,$396.81,,,
MUSCULOSKELETAL,28072,OTHER,394,"$102,418.88","$79,602.10",,,
MUSCULOSKELETAL,28072,TOTAL,395,"$102,925.02","$79,998.91",,,
MUSCULOSKELETAL,28080,80S,138,"$6,338.53","$4,859.58",,,
MUSCULOSKELETAL,28080,SG,245,"$182,834.31","$140,860.48",,,
MUSCULOSKELETAL,28080,OTHER,8217,"$3,587,451.83","$2,757,235.34",,,
MUSCULOSKELETAL,28080,TOTAL,8600,"$3,776,624.67","$2,902,955.40",,,
MUSCULOSKELETAL,28086,80S,93,"$2,786.52","$2,184.49",,,
MUSCULOSKELETAL,28086,SG,N/A,"$2,215.54","$1,736.99",,,
MUSCULOSKELETAL,28086,OTHER,442,"$113,750.40","$88,181.27",,,
MUSCULOSKELETAL,28086,TOTAL,539,"$118,752.46","$92,102.75",,,
MUSCULOSKELETAL,28088,80S,18,$488.04,$382.57,,,
MUSCULOSKELETAL,28088,SG,N/A,$434.45,$340.61,,,
MUSCULOSKELETAL,28088,OTHER,200,"$54,162.64","$41,142.42",,,
MUSCULOSKELETAL,28088,TOTAL,219,"$55,085.13","$41,865.60",,,
MUSCULOSKELETAL,28090,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28090,SG,112,"$83,012.35","$64,074.56",,,
MUSCULOSKELETAL,28090,OTHER,4740,"$1,769,418.31","$1,359,042.98",,,
MUSCULOSKELETAL,28090,TOTAL,4852,"$1,852,430.66","$1,423,117.54",,,
MUSCULOSKELETAL,28092,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28092,SG,31,"$23,322.48","$18,284.82",,,
MUSCULOSKELETAL,28092,OTHER,1452,"$579,900.76","$447,383.98",,,
MUSCULOSKELETAL,28092,TOTAL,1483,"$603,223.24","$465,668.80",,,
MUSCULOSKELETAL,28100,80S,81,"$3,306.39","$2,514.65",,,
MUSCULOSKELETAL,28100,SG,16,"$11,360.02","$8,906.26",,,
MUSCULOSKELETAL,28100,OTHER,652,"$275,485.20","$210,460.81",,,
MUSCULOSKELETAL,28100,TOTAL,749,"$290,151.61","$221,881.72",,,
MUSCULOSKELETAL,28102,80S,N/A,$398.09,$275.57,,,
MUSCULOSKELETAL,28102,OTHER,41,"$23,839.82","$18,252.98",,,
MUSCULOSKELETAL,28102,TOTAL,48,"$24,237.91","$18,528.55",,,
MUSCULOSKELETAL,28103,80S,15,$547.72,$429.44,,,
MUSCULOSKELETAL,28103,OTHER,66,"$38,884.98","$29,872.79",,,
MUSCULOSKELETAL,28103,TOTAL,81,"$39,432.70","$30,302.23",,,
MUSCULOSKELETAL,28104,80S,121,"$4,648.38","$3,644.35",,,
MUSCULOSKELETAL,28104,SG,42,"$31,463.77","$23,512.47",,,
MUSCULOSKELETAL,28104,OTHER,2366,"$1,173,476.30","$907,047.47",,,
MUSCULOSKELETAL,28104,TOTAL,2529,"$1,209,588.45","$934,204.29",,,
MUSCULOSKELETAL,28106,80S,13,$581.68,$456.02,,,
MUSCULOSKELETAL,28106,SG,N/A,"$5,491.55","$4,305.37",,,
MUSCULOSKELETAL,28106,OTHER,111,"$89,456.25","$70,133.78",,,
MUSCULOSKELETAL,28106,TOTAL,126,"$95,529.48","$74,895.17",,,
MUSCULOSKELETAL,28107,80S,N/A,$328.31,$232.44,,,
MUSCULOSKELETAL,28107,SG,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28107,OTHER,89,"$44,375.68","$32,805.45",,,
MUSCULOSKELETAL,28107,TOTAL,98,"$44,703.99","$33,037.89",,,
MUSCULOSKELETAL,28108,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28108,SG,49,"$32,056.07","$24,783.23",,,
MUSCULOSKELETAL,28108,OTHER,3082,"$1,542,158.41","$1,193,144.51",,,
MUSCULOSKELETAL,28108,TOTAL,3131,"$1,574,214.48","$1,217,927.74",,,
MUSCULOSKELETAL,28110,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28110,SG,72,"$44,645.40","$34,648.69",,,
MUSCULOSKELETAL,28110,OTHER,4106,"$1,413,718.83","$1,088,966.71",,,
MUSCULOSKELETAL,28110,TOTAL,4178,"$1,458,364.23","$1,123,615.40",,,
MUSCULOSKELETAL,28111,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28111,SG,N/A,"$7,717.74","$6,050.70",,,
MUSCULOSKELETAL,28111,OTHER,1104,"$332,143.58","$258,122.93",,,
MUSCULOSKELETAL,28111,TOTAL,1114,"$339,861.32","$264,173.63",,,
MUSCULOSKELETAL,28112,80S,N/A,$61.26,$48.03,,,
MUSCULOSKELETAL,28112,SG,74,"$42,603.92","$33,401.42",,,
MUSCULOSKELETAL,28112,OTHER,6489,"$1,795,258.67","$1,390,969.63",,,
MUSCULOSKELETAL,28112,TOTAL,6566,"$1,837,923.85","$1,424,419.08",,,
MUSCULOSKELETAL,28113,80S,51,"$2,600.08","$2,010.19",,,
MUSCULOSKELETAL,28113,SG,50,"$37,916.77","$29,162.60",,,
MUSCULOSKELETAL,28113,OTHER,3413,"$1,493,415.00","$1,155,001.42",,,
MUSCULOSKELETAL,28113,TOTAL,3514,"$1,533,931.85","$1,186,174.21",,,
MUSCULOSKELETAL,28114,80S,184,"$22,445.73","$17,288.29",,,
MUSCULOSKELETAL,28114,SG,23,"$13,891.53","$10,865.82",,,
MUSCULOSKELETAL,28114,OTHER,948,"$762,265.99","$590,434.57",,,
MUSCULOSKELETAL,28114,TOTAL,1155,"$798,603.25","$618,588.68",,,
MUSCULOSKELETAL,28116,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28116,SG,N/A,"$1,833.21","$1,437.23",,,
MUSCULOSKELETAL,28116,OTHER,154,"$81,866.20","$61,436.12",,,
MUSCULOSKELETAL,28116,TOTAL,156,"$83,699.41","$62,873.35",,,
MUSCULOSKELETAL,28118,80S,348,"$13,459.55","$10,424.53",,,
MUSCULOSKELETAL,28118,SG,57,"$40,916.95","$30,821.34",,,
MUSCULOSKELETAL,28118,OTHER,2946,"$1,084,265.32","$830,218.81",,,
MUSCULOSKELETAL,28118,TOTAL,3351,"$1,138,641.82","$871,464.68",,,
MUSCULOSKELETAL,28119,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28119,SG,40,"$32,481.26","$24,607.09",,,
MUSCULOSKELETAL,28119,OTHER,2402,"$1,067,552.22","$820,523.34",,,
MUSCULOSKELETAL,28119,TOTAL,2442,"$1,100,033.48","$845,130.43",,,
MUSCULOSKELETAL,28120,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28120,SG,70,"$45,839.58","$34,360.56",,,
MUSCULOSKELETAL,28120,OTHER,5259,"$2,193,086.16","$1,693,624.40",,,
MUSCULOSKELETAL,28120,TOTAL,5329,"$2,238,925.74","$1,727,984.96",,,
MUSCULOSKELETAL,28122,80S,1071,"$56,374.00","$43,047.83",,,
MUSCULOSKELETAL,28122,SG,233,"$165,582.28","$126,313.29",,,
MUSCULOSKELETAL,28122,OTHER,14357,"$5,902,296.61","$4,551,740.48",,,
MUSCULOSKELETAL,28122,TOTAL,15661,"$6,124,252.89","$4,721,101.60",,,
MUSCULOSKELETAL,28124,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28124,SG,218,"$44,945.63","$34,795.55",,,
MUSCULOSKELETAL,28124,OTHER,14412,"$4,381,757.09","$3,382,134.95",,,
MUSCULOSKELETAL,28124,TOTAL,14630,"$4,426,702.72","$3,416,930.50",,,
MUSCULOSKELETAL,28126,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28126,SG,35,"$21,340.82","$16,731.16",,,
MUSCULOSKELETAL,28126,OTHER,2531,"$635,270.25","$489,306.43",,,
MUSCULOSKELETAL,28126,TOTAL,2566,"$656,611.07","$506,037.59",,,
MUSCULOSKELETAL,28130,80S,14,$897.14,$703.38,,,
MUSCULOSKELETAL,28130,OTHER,77,"$36,305.55","$28,179.76",,,
MUSCULOSKELETAL,28130,TOTAL,91,"$37,202.69","$28,883.14",,,
MUSCULOSKELETAL,28140,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28140,SG,N/A,"$3,933.03","$1,774.32",,,
MUSCULOSKELETAL,28140,OTHER,1149,"$450,256.28","$349,662.29",,,
MUSCULOSKELETAL,28140,TOTAL,1154,"$454,189.31","$351,436.61",,,
MUSCULOSKELETAL,28150,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28150,SG,N/A,"$2,991.76","$2,345.54",,,
MUSCULOSKELETAL,28150,OTHER,1085,"$355,134.94","$273,249.88",,,
MUSCULOSKELETAL,28150,TOTAL,1089,"$358,126.70","$275,595.42",,,
MUSCULOSKELETAL,28153,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28153,SG,37,"$23,743.32","$17,737.65",,,
MUSCULOSKELETAL,28153,OTHER,2636,"$827,603.41","$638,311.20",,,
MUSCULOSKELETAL,28153,TOTAL,2673,"$851,346.73","$656,048.85",,,
MUSCULOSKELETAL,28160,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28160,SG,34,"$23,883.68","$18,490.07",,,
MUSCULOSKELETAL,28160,OTHER,2677,"$811,532.51","$625,245.29",,,
MUSCULOSKELETAL,28160,TOTAL,2711,"$835,416.19","$643,735.36",,,
MUSCULOSKELETAL,28171,OTHER,20,"$17,338.24","$13,086.64",,,
MUSCULOSKELETAL,28171,TOTAL,20,"$17,338.24","$13,086.64",,,
MUSCULOSKELETAL,28173,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28173,OTHER,118,"$84,826.60","$65,824.80",,,
MUSCULOSKELETAL,28173,TOTAL,118,"$84,826.60","$65,824.80",,,
MUSCULOSKELETAL,28175,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28175,OTHER,93,"$43,261.18","$33,644.38",,,
MUSCULOSKELETAL,28175,TOTAL,93,"$43,261.18","$33,644.38",,,
MUSCULOSKELETAL,28190,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28190,SG,N/A,"$1,603.34","$1,141.75",,,
MUSCULOSKELETAL,28190,OTHER,6736,"$1,553,329.80","$1,174,058.88",,,
MUSCULOSKELETAL,28190,TOTAL,6745,"$1,554,933.14","$1,175,200.63",,,
MUSCULOSKELETAL,28192,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28192,SG,15,"$7,983.17","$5,761.35",,,
MUSCULOSKELETAL,28192,OTHER,1905,"$752,531.02","$578,192.72",,,
MUSCULOSKELETAL,28192,TOTAL,1920,"$760,514.19","$583,954.07",,,
MUSCULOSKELETAL,28193,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28193,SG,N/A,"$1,455.39","$1,141.02",,,
MUSCULOSKELETAL,28193,OTHER,716,"$296,892.20","$228,785.96",,,
MUSCULOSKELETAL,28193,TOTAL,722,"$298,347.59","$229,926.98",,,
MUSCULOSKELETAL,28200,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28200,SG,24,"$13,268.79","$10,402.74",,,
MUSCULOSKELETAL,28200,OTHER,1538,"$503,530.05","$387,764.14",,,
MUSCULOSKELETAL,28200,TOTAL,1562,"$516,798.84","$398,166.88",,,
MUSCULOSKELETAL,28202,80S,16,$839.98,$621.06,,,
MUSCULOSKELETAL,28202,SG,N/A,"$4,973.43","$3,899.18",,,
MUSCULOSKELETAL,28202,OTHER,288,"$114,407.08","$89,330.06",,,
MUSCULOSKELETAL,28202,TOTAL,313,"$120,220.49","$93,850.30",,,
MUSCULOSKELETAL,28208,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28208,SG,19,"$11,741.05","$9,204.99",,,
MUSCULOSKELETAL,28208,OTHER,1333,"$380,826.26","$293,541.48",,,
MUSCULOSKELETAL,28208,TOTAL,1352,"$392,567.31","$302,746.47",,,
MUSCULOSKELETAL,28210,80S,17,$876.37,$687.06,,,
MUSCULOSKELETAL,28210,SG,N/A,"$13,331.09","$10,451.58",,,
MUSCULOSKELETAL,28210,OTHER,139,"$97,659.57","$76,336.36",,,
MUSCULOSKELETAL,28210,TOTAL,161,"$111,867.03","$87,475.00",,,
MUSCULOSKELETAL,28220,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28220,SG,15,"$2,088.91","$1,637.65",,,
MUSCULOSKELETAL,28220,OTHER,837,"$270,255.21","$209,610.50",,,
MUSCULOSKELETAL,28220,TOTAL,852,"$272,344.12","$211,248.15",,,
MUSCULOSKELETAL,28222,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28222,SG,25,"$10,817.55","$8,365.75",,,
MUSCULOSKELETAL,28222,OTHER,441,"$195,796.75","$150,731.24",,,
MUSCULOSKELETAL,28222,TOTAL,466,"$206,614.30","$159,096.99",,,
MUSCULOSKELETAL,28225,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28225,SG,20,"$10,398.33","$8,152.30",,,
MUSCULOSKELETAL,28225,OTHER,460,"$120,432.78","$93,506.95",,,
MUSCULOSKELETAL,28225,TOTAL,480,"$130,831.11","$101,659.25",,,
MUSCULOSKELETAL,28226,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28226,SG,N/A,"$1,010.74",$792.42,,,
MUSCULOSKELETAL,28226,OTHER,120,"$36,821.60","$28,702.85",,,
MUSCULOSKELETAL,28226,TOTAL,121,"$37,832.34","$29,495.27",,,
MUSCULOSKELETAL,28230,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28230,SG,24,"$3,621.93","$2,750.63",,,
MUSCULOSKELETAL,28230,OTHER,2859,"$874,532.17","$675,042.21",,,
MUSCULOSKELETAL,28230,TOTAL,2883,"$878,154.10","$677,792.84",,,
MUSCULOSKELETAL,28232,80S,N/A,$80.76,$63.32,,,
MUSCULOSKELETAL,28232,SG,190,"$26,353.72","$19,801.23",,,
MUSCULOSKELETAL,28232,OTHER,19886,"$4,459,058.17","$3,441,225.75",,,
MUSCULOSKELETAL,28232,TOTAL,20080,"$4,485,492.65","$3,461,090.30",,,
MUSCULOSKELETAL,28234,80S,N/A,$49.62,$38.90,,,
MUSCULOSKELETAL,28234,SG,120,"$63,033.93","$49,333.93",,,
MUSCULOSKELETAL,28234,OTHER,8306,"$2,047,474.94","$1,579,385.35",,,
MUSCULOSKELETAL,28234,TOTAL,8428,"$2,110,558.49","$1,628,758.18",,,
MUSCULOSKELETAL,28238,80S,63,"$3,247.27","$2,459.00",,,
MUSCULOSKELETAL,28238,SG,13,"$27,906.80","$21,763.70",,,
MUSCULOSKELETAL,28238,OTHER,685,"$552,282.88","$428,347.41",,,
MUSCULOSKELETAL,28238,TOTAL,761,"$583,436.95","$452,570.11",,,
MUSCULOSKELETAL,28240,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28240,SG,24,"$11,604.66","$9,098.06",,,
MUSCULOSKELETAL,28240,OTHER,569,"$150,272.35","$117,223.90",,,
MUSCULOSKELETAL,28240,TOTAL,593,"$161,877.01","$126,321.96",,,
MUSCULOSKELETAL,28250,80S,70,"$2,696.94","$2,068.89",,,
MUSCULOSKELETAL,28250,SG,12,"$8,929.48","$7,000.70",,,
MUSCULOSKELETAL,28250,OTHER,558,"$220,841.43","$169,831.21",,,
MUSCULOSKELETAL,28250,TOTAL,640,"$232,467.85","$178,900.80",,,
MUSCULOSKELETAL,28260,80S,36,"$1,555.93","$1,219.75",,,
MUSCULOSKELETAL,28260,OTHER,194,"$71,707.50","$55,988.20",,,
MUSCULOSKELETAL,28260,TOTAL,230,"$73,263.43","$57,207.95",,,
MUSCULOSKELETAL,28261,80S,N/A,$531.77,$416.90,,,
MUSCULOSKELETAL,28261,OTHER,111,"$81,098.21","$63,359.83",,,
MUSCULOSKELETAL,28261,TOTAL,116,"$81,629.98","$63,776.73",,,
MUSCULOSKELETAL,28262,80S,13,"$2,135.19","$1,674.01",,,
MUSCULOSKELETAL,28262,OTHER,69,"$83,025.31","$64,147.96",,,
MUSCULOSKELETAL,28262,TOTAL,82,"$85,160.50","$65,821.97",,,
MUSCULOSKELETAL,28264,80S,15,"$1,063.35",$833.63,,,
MUSCULOSKELETAL,28264,OTHER,80,"$79,348.52","$62,020.27",,,
MUSCULOSKELETAL,28264,TOTAL,95,"$80,411.87","$62,853.90",,,
MUSCULOSKELETAL,28270,80S,N/A,$117.29,$91.95,,,
MUSCULOSKELETAL,28270,SG,594,"$278,175.59","$216,543.14",,,
MUSCULOSKELETAL,28270,OTHER,33921,"$10,100,112.27","$7,845,479.82",,,
MUSCULOSKELETAL,28270,TOTAL,34520,"$10,378,405.15","$8,062,114.91",,,
MUSCULOSKELETAL,28272,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28272,SG,31,"$4,461.61","$3,497.86",,,
MUSCULOSKELETAL,28272,OTHER,7261,"$1,817,066.11","$1,400,799.01",,,
MUSCULOSKELETAL,28272,TOTAL,7292,"$1,821,527.72","$1,404,296.87",,,
MUSCULOSKELETAL,28280,80S,11,$471.01,$369.26,,,
MUSCULOSKELETAL,28280,SG,19,"$12,150.75","$9,526.15",,,
MUSCULOSKELETAL,28280,OTHER,538,"$180,186.41","$140,076.30",,,
MUSCULOSKELETAL,28280,TOTAL,568,"$192,808.17","$149,971.71",,,
MUSCULOSKELETAL,28285,80S,18,$594.68,$466.21,,,
MUSCULOSKELETAL,28285,SG,2329,"$1,454,587.86","$1,118,388.11",,,
MUSCULOSKELETAL,28285,OTHER,109172,"$39,558,988.65","$30,582,689.19",,,
MUSCULOSKELETAL,28285,TOTAL,111519,"$41,014,171.19","$31,701,543.51",,,
MUSCULOSKELETAL,28286,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28286,SG,N/A,"$4,088.65","$3,205.50",,,
MUSCULOSKELETAL,28286,OTHER,389,"$118,019.84","$90,945.60",,,
MUSCULOSKELETAL,28286,TOTAL,394,"$122,108.49","$94,151.10",,,
MUSCULOSKELETAL,28288,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28288,SG,88,"$62,156.38","$48,730.56",,,
MUSCULOSKELETAL,28288,OTHER,4961,"$2,148,778.37","$1,656,539.91",,,
MUSCULOSKELETAL,28288,TOTAL,5049,"$2,210,934.75","$1,705,270.47",,,
MUSCULOSKELETAL,28289,80S,532,"$42,100.63","$32,190.84",,,
MUSCULOSKELETAL,28289,SG,146,"$126,035.76","$97,503.49",,,
MUSCULOSKELETAL,28289,OTHER,5999,"$3,829,253.87","$2,935,867.89",,,
MUSCULOSKELETAL,28289,TOTAL,6677,"$3,997,390.26","$3,065,562.22",,,
MUSCULOSKELETAL,28290,80S,N/A,$0.00,$0.00,,,
MUSCULOSKELETAL,28290,SG,48,"$56,296.43","$43,894.29",,,
MUSCULOSKELETAL,28290,OTHER,2558,"$1,424,317.81","$1,099,262.13",,,
MUSCULOSKELETAL,28290,TOTAL,2606,"$1,480,614.24","$1,143,156.42",,,
MUSCULOSKELETAL,28292,80S,779,"$66,950.55","$51,278.77",,,
MUSCULOSKELETAL,28292,SG,172,"$228,780.52","$176,413.29",,,
MUSCULOSKELETAL,28292,OTHER,10772,"$8,356,065.98","$6,453,900.70",,,
MUSCULOSKELETAL,28292,TOTAL,11723,"$8,651,797.05","$6,681,592.76",,,
MUSCULOSKELETAL,28293,80S,243,"$27,639.66","$21,500.73",,,
MUSCULOSKELETAL,28293,SG,37,"$50,005.52","$39,204.42",,,
MUSCULOSKELETAL,28293,OTHER,4081,"$3,508,668.75","$2,719,116.40",,,
MUSCULOSKELETAL,28293,TOTAL,4361,"$3,586,313.93","$2,779,821.55",,,
MUSCULOSKELETAL,28294,80S,15,"$1,280.72","$1,004.10",,,
MUSCULOSKELETAL,28294,SG,N/A,"$4,716.07","$3,697.38",,,
MUSCULOSKELETAL,28294,OTHER,110,"$88,423.31","$68,303.23",,,
MUSCULOSKELETAL,28294,TOTAL,128,"$94,420.10","$73,004.71",,,
MUSCULOSKELETAL,28296,80S,1226,"$96,777.93","$74,289.18",,,
MUSCULOSKELETAL,28296,SG,433,"$609,949.05","$468,377.78",,,
MUSCULOSKELETAL,28296,OTHER,19827,"$15,391,261.78","$11,835,521.32",,,
MUSCULOSKELETAL,28296,TOTAL,21486,"$16,097,988.76","$12,378,188.28",,,
MUSCULOSKELETAL,28297,80S,343,"$26,174.52","$19,881.25",,,
MUSCULOSKELETAL,28297,SG,63,"$86,541.36","$63,691.59",,,
MUSCULOSKELETAL,28297,OTHER,2164,"$1,491,124.95","$1,142,149.61",,,
MUSCULOSKELETAL,28297,TOTAL,2570,"$1,603,840.83","$1,225,722.45",,,
MUSCULOSKELETAL,28298,80S,297,"$17,852.56","$13,735.05",,,
MUSCULOSKELETAL,28298,SG,94,"$125,149.02","$97,938.76",,,
MUSCULOSKELETAL,28298,OTHER,3425,"$2,348,485.60","$1,813,552.75",,,
MUSCULOSKELETAL,28298,TOTAL,3816,"$2,491,487.18","$1,925,226.56",,,
MUSCULOSKELETAL,28299,80S,502,"$50,189.29","$38,127.59",,,
MUSCULOSKELETAL,28299,SG,174,"$246,619.78","$189,047.80",,,
MUSCULOSKELETAL,28299,OTHER,6533,"$5,929,376.05","$4,560,055.04",,,
MUSCULOSKELETAL,28299,TOTAL,7209,"$6,226,185.12","$4,787,230.43",,,
MUSCULOSKELETAL,28300,80S,673,"$41,518.07","$32,065.18",,,
MUSCULOSKELETAL,28300,SG,32,"$75,008.53","$54,646.51",,,
MUSCULOSKELETAL,28300,OTHER,2542,"$1,726,270.81","$1,315,844.01",,,
MUSCULOSKELETAL,28300,TOTAL,3247,"$1,842,797.41","$1,402,555.70",,,
MUSCULOSKELETAL,28302,80S,12,$798.22,$598.66,,,
MUSCULOSKELETAL,28302,OTHER,43,"$21,060.18","$16,262.07",,,
MUSCULOSKELETAL,28302,TOTAL,55,"$21,858.40","$16,860.73",,,
MUSCULOSKELETAL,28304,80S,111,"$5,862.71","$4,581.25",,,
MUSCULOSKELETAL,28304,SG,11,"$26,776.44","$20,992.78",,,
MUSCULOSKELETAL,28304,OTHER,497,"$256,810.35","$194,629.38",,,
MUSCULOSKELETAL,28304,TOTAL,619,"$289,449.50","$220,203.41",,,
MUSCULOSKELETAL,28305,80S,14,$659.15,$516.79,,,
MUSCULOSKELETAL,28305,SG,N/A,"$2,463.94","$1,931.73",,,
MUSCULOSKELETAL,28305,OTHER,127,"$82,905.51","$64,016.34",,,
MUSCULOSKELETAL,28305,TOTAL,142,"$86,028.60","$66,464.86",,,
MUSCULOSKELETAL,28306,80S,388,"$13,579.68","$10,367.13",,,
MUSCULOSKELETAL,28306,SG,29,"$17,812.89","$13,734.81",,,
MUSCULOSKELETAL,28306,OTHER,2183,"$698,151.27","$538,909.21",,,
MUSCULOSKELETAL,28306,TOTAL,2600,"$729,543.84","$563,011.15",,,
MUSCULOSKELETAL,28307,80S,N/A,$204.98,$160.70,,,
MUSCULOSKELETAL,28307,SG,N/A,$434.45,$340.61,,,
MUSCULOSKELETAL,28307,OTHER,130,"$50,266.96","$39,062.32",,,
MUSCULOSKELETAL,28307,TOTAL,135,"$50,906.39","$39,563.63",,,
MUSCULOSKELETAL,28308,80S,2221,"$82,318.15","$63,376.75",,,
MUSCULOSKELETAL,28308,SG,580,"$327,658.18","$249,511.83",,,
MUSCULOSKELETAL,28308,OTHER,21295,"$6,805,455.25","$5,264,197.81",,,
MUSCULOSKELETAL,28308,TOTAL,24096,"$7,215,431.58","$5,577,086.39",,,
MUSCULOSKELETAL,28309,80S,20,"$2,566.43","$2,012.10",,,
MUSCULOSKELETAL,28309,SG,N/A,"$6,194.75","$4,856.69",,,
